Id,Name,Short description,Gender,Country,Birth year,Death year,Manner of death,Age of death
Q72291,David O. Selznick,American film producer,Male,United States,1902,1965,natural causes,63
Q72316,Detlev Karsten Rohwedder,Treuhandanstalt manager (1932-1991),Male,Germany,1932,1991,homicide,59
Q72334,Toni Morrison,Afro-American writer,Female,United States,1931,2019,natural causes,88
Q72338,Alexander Schalck-Golodkowski,German politician (1932-2015),Male,Germany,1932,2015,natural causes,83
Q72339,David Kipiani,footballer (1951-2001),Male,Georgia,1951,2001,accident,50
Q72345,Joachim Kroll,German serial killer,Male,Germany,1933,1991,natural causes,58
Q72479,Rex Gildo,German singer (1936-1999),Male,Germany,1936,1999,suicide,63
Q72640,Georg Groscurth,German physician,Male,Germany,1904,1944,capital punishment,40
Q72671,Günter Rexrodt,German politician (1941-2004),Male,Germany,1941,2004,natural causes,63
Q72791,Gisela Elsner,writer,Female,Germany,1937,1992,suicide,55
Q72794,Otto Beisheim,businessperson (1924-2013),Male,Switzerland,1924,2013,suicide,89
Q72806,Margarete Neumann,German author,Female,Germany,1917,2002,natural causes,85
Q72819,Harry Meyen,German actor,Male,Germany,1924,1979,suicide,55
Q72847,Hellmuth Becker,German general,Male,Germany,1902,1953,capital punishment; unnatural death,51
Q72850,Erich Warsitz,German aviator,Male,Germany,1906,1983,natural causes,77
Q72893,Klaus Löwitsch,German actor (1936-2002),Male,Germany,1936,2002,natural causes,66
Q72919,Marie José of Belgium,Italian queen,Female,Belgium,1906,2001,natural causes,95
Q72933,Franz Oppenhoff,German lawyer and politician (1902-1945),Male,Germany,1902,1945,homicide,43
Q72984,Bing Crosby,American singer and actor (1903-1977),Male,United States,1903,1977,natural causes,74
Q73042,Therese Brandl,concentration camp guard (1902-1948),Female,Germany,1902,1948,capital punishment,46
Q73047,Rosel Zech,German actress,Female,Germany,1942,2011,natural causes,69
Q73058,Willard Boyle,Canadian physicist and inventor,Male,Canada,1924,2011,natural causes,87
Q73089,Gene Kelly,"American dancer, actor, singer, director, producer and choreographer (1912-1996)",Male,United States,1912,1996,natural causes,84
Q73102,Franz Fühmann,East German writer,Male,Germany,1922,1984,natural causes,62
Q73125,Ju Kyu-chang,"North Korean official head of the Korean Workers Party Machine-Building Industry Department, reputed head of North Korea's nuclear and missile programs, member of Central Military Commission of the Workers' Party (b.1939)",Male,North Korea,1928,2018,natural causes,90
Q73136,Stanley Kramer,American film director and producer,Male,United States,1913,2001,natural causes,88
Q73138,Hannes Messemer,actor (1924-1991),Male,Germany,1924,1991,natural causes,67
Q73173,Josef Bühler,German general (1904-1948),Male,Germany,1904,1948,capital punishment,44
Q73174,Willy Tröger,German footballer (1928-2004),Male,Germany,1928,2004,natural causes,76
Q73243,Rolf Günther,Deputy to Adolf Eichmann,Male,Germany,1913,1945,suicide,32
Q73319,Wilhelm Ruppert,German SS officer,Male,Germany,1905,1946,capital punishment,41
Q73324,Georg Bachmayer,German SS officer and concentration camp administrator (1913-1945),Male,Germany,1913,1945,suicide,32
Q73394,Gottfried Graf von Bismarck-Schönhausen,German general (1901-1949),Male,Germany,1901,1949,accident,48
Q73470,Horst Dassler,German businessperson,Male,Germany,1936,1987,natural causes,51
Q73500,Philipp Mißfelder,German politician (1979-2015),Male,Germany,1979,2015,natural causes,36
Q73689,Ruth Neudeck,Female  guard; supervisor,Female,Germany,1920,1948,capital punishment,28
Q73692,Susan Butcher,"American dog musher noteworthy as the second woman to win the Iditarod Trail Sled Dog Race in 1986, the second four-time winner in 1990, and the first to win four out of five sequential years",Female,United States,1954,2006,natural causes,52
Q73768,Marius Goring,actor (1912-1998),Male,United Kingdom,1912,1998,natural causes,86
Q73838,Günther Freiherr von Maltzahn,German flying ace,Male,Germany,1910,1953,natural causes,43
Q73891,Wayne Raney,American singer,Male,United States,1921,1993,natural causes,72
Q73899,Klaus Wennemann,German actor,Male,Germany,1940,2000,natural causes,60
Q73924,Gerhard Jahn,German politician (1927-1998),Male,Germany,1927,1998,natural causes,71
Q73953,Willi Entenmann,German football player and manager (1943-2012),Male,Germany,1943,2012,natural causes,69
Q74021,Ivan Kušan,Croatian writer,Male,Croatia,1933,2012,natural causes,79
Q74041,Hans-Joachim Bremermann,German-American mathematician,Male,United States,1926,1996,natural causes,70
Q74042,Guy Béart,French singer,Male,France,1930,2015,natural causes,85
Q74144,Alexander Tschäppät,Mayor of Bern (1952-2018),Male,Switzerland,1952,2018,natural causes,66
Q74205,Lissy Gröner,German politician (1954-2019),Female,Germany,1954,2019,natural causes,65
Q74558,Monika Dannemann,German figure skater and painter,Female,Germany,1945,1996,suicide,51
Q74596,Thaddäus Troll,German writer,Male,Germany,1914,1980,suicide,66
Q74606,Lothar Baier,German writer,Male,Germany,1942,2004,suicide,62
Q74712,Franz Schädle,Schutzstaffel officer,Male,Germany,1906,1945,suicide,39
Q74744,Elena Donaldson-Akhmilovskaya,-American chess player,Female,United States,1957,2012,natural causes,55
Q74899,Michael Pfleghar,German film director,Male,Germany,1933,1991,suicide,58
Q74917,Werner Haas,German musician,Male,Germany,1931,1976,accident,45
Q74939,Kurt Bolender,Holocaust-perpetrator,Male,Germany,1912,1966,suicide,54
Q74943,Heini Dittmar,German aviator,Male,Germany,1911,1960,accident,49
Q74953,Sitara Achakzai,Afghan women's rights activist (1957-2009),Female,Germany,1957,2009,homicide,52
Q74973,Gerhard Mayer-Vorfelder,German politician of the CDU and Vice President of the Union of European Football Associations (UEFA) (1933-2015),Male,Germany,1933,2015,natural causes,82
Q74994,Joachim Rumohr,German World War II person commander,Male,Germany,1910,1945,suicide,35
Q75004,Pilar Mercedes Miró Romero,"Film director, Screenwriter (1940-1997)",Female,Spain,1940,1997,natural causes,57
Q75062,Maria Barroso,Portuguese actress (1925-2015),Female,Portugal,1925,2015,natural causes,90
Q75128,Hans Bartels,recipient of the knights-cross,Male,Germany,1910,1945,accident,35
Q75136,Silvia Seidel,German actress (1969-2012),Female,Germany,1969,2012,suicide,43
Q75172,Herbert Kuppisch,German World War II U-boat commander,Male,Germany,1909,1943,unnatural death,34
Q75212,Franz Stofel,"German SS non-commissioned officer, camp commander of the Kleinbodungen subcamp of Mittelbau-Dora (1915-1945)",Male,Germany,1915,1945,capital punishment,30
Q75217,Ernst Schröder,German actor,Male,Germany,1915,1994,suicide,79
Q75236,Inge Müller,German poet,Female,Germany,1925,1966,suicide,41
Q75285,Șerban Ionescu,Romanian actor (1950-2012),Male,Romania,1950,2012,natural causes,62
Q75340,Gerard Hoffnung,German-born British musician humorist,Male,Germany,1925,1959,natural causes,34
Q75388,Karl Duncker,German psychologist,Male,Germany,1903,1940,suicide,37
Q75415,Josef Wirmer,German jurist and resistance fighter against the  régime (1901-1944),Male,Germany,1901,1944,capital punishment,43
Q75463,Marianne Cohn,French resistance fighter,Female,Germany,1922,1944,homicide,22
Q75516,Werner Hartenstein,German naval officer and U-boat commander during World War II,Male,Germany,1908,1943,unnatural death,35
Q75518,Jürgen Wagner,Brigadeführer in the Waffen SS during World War II (1901–1947),Male,Germany,1901,1947,capital punishment,46
Q75540,Gerhard Hirschfelder,German priest,Male,Germany,1907,1942,natural causes,35
Q75594,Paul Baltes,German psychologist,Male,Germany,1939,2006,natural causes,67
Q75604,Rudolf Hasse,German racing driver,Male,Germany,1906,1942,natural causes,36
Q75612,Isaac Bashevis Singer,Polish-American author,Male,United States,1902,1991,natural causes,89
Q75658,John Hefin,Welsh television director,Male,United Kingdom,1941,2012,natural causes,71
Q75766,Maria Osten,writer,Female,Germany,1908,1942,Category:People executed by firing squad,34
Q75808,Karl Arnold,German politician (1901-1958),Male,Germany,1901,1958,natural causes,57
Q75853,Jorge Rafael Videla,Argentinian dictator between 1976 and 1981,Male,Argentina,1925,2013,natural causes,88
Q75858,Jörg Immendorff,German artist (1945-2007),Male,Germany,1945,2007,natural causes,62
Q75939,Hans Münch,German physicist,Male,Germany,1911,2001,natural causes,90
Q76015,Simon Ungers,German architect,Male,Germany,1957,2006,natural causes,49
Q76085,Cassie Bernall,victim of the Columbine High School Massacre,Female,United States,1981,1999,homicide,18
Q76173,Robert Dauber,Composer and musician,Male,Germany,1922,1945,natural causes,23
Q76175,Reinhard Bendix,German-American sociologist,Male,Germany,1916,1991,natural causes,75
Q76207,Klaus Riedel,German rocket scientist (1907-1944),Male,Germany,1907,1944,accident,37
Q76271,Sandra Schmitt,German freestyle skier,Female,Germany,1981,2000,accident,19
Q76306,Umar Wirahadikusumah,4th Vice President of Indonesia (1924-2003),Male,Indonesia,1924,2003,natural causes,79
Q76326,Dietrich Bonhoeffer,German Lutheran pastor theologian dissident,Male,Germany,1906,1945,capital punishment,39
Q76329,Jochen Klepper,German writer,Male,Germany,1903,1942,suicide,39
Q76347,Karl von Spreti,German diplomat (1907-1970),Male,Germany,1907,1970,homicide,63
Q76367,Martin Bormann,German  Party official and head of the  Party Chancellery (1900-1945),Male,Germany,1900,1945,suicide,45
Q76371,Sybille Schmitz,German film and stage actress,Female,Germany,1909,1955,suicide,46
Q76374,Eva Renzi,German actress,Female,Germany,1944,2005,natural causes,61
Q76389,Marianne Hold,actress,Female,Germany,1933,1994,natural causes,61
Q76399,Elga Andersen,German actress and singer,Female,Germany,1935,1994,natural causes,59
Q76409,Charles Bukowski,American writer (1920-1994),Male,United States,1920,1994,natural causes,74
Q76433,Eva Braun,longtime companion and later wife of Adolf Hitler,Female,Germany,1912,1945,suicide,33
Q76446,Helmut Dietl,German film director,Male,Germany,1944,2015,natural causes,71
Q76449,Sepp Daxenberger,German politician (1962-2010),Male,Germany,1962,2010,natural causes,48
Q76451,Ruth Drexel,German actress,Female,Germany,1930,2009,natural causes,79
Q76498,Michael Ende,German writer of fantasy and children's fiction (1929-1995),Male,Germany,1929,1995,natural causes,66
Q76526,E. F. Schumacher,British economist,Male,United Kingdom,1911,1977,natural causes,66
Q76532,William Joyce,British fascist and propaganda broadcaster (1906-1946),Male,United States,1906,1946,capital punishment,40
Q76534,Stefan Heym,German writer (1913-2001),Male,United States,1913,2001,natural causes,88
Q76537,Kurt Gerstein,SS officer,Male,Germany,1905,1945,suicide,40
Q76543,Ulrike Meinhof,German left-wing journalist militant,Female,Germany,1934,1976,suicide,42
Q76671,Johann Altfuldisch,"German SS officer, concentraction camp guard and convicted war criminal (1911-1947)",Male,Germany,1911,1947,capital punishment,36
Q76716,Karl Lagerfeld,German fashion designer,Male,Germany,1933,2019,natural causes,86
Q76735,Karl Richter,"German organist, harpsichordist, and conductor",Male,Germany,1926,1981,natural causes,55
Q76741,Peter Fechter,German bricklayer,Male,Germany,1944,1962,homicide,18
Q76844,Ulrich Beck,German sociologist & scholar,Male,Germany,1944,2015,natural causes,71
Q76870,Andreas Baader,German left-wing terrorist,Male,Germany,1943,1977,suicide,34
Q76883,Ernst vom Rath,German diplomat (1909-1938),Male,Germany,1909,1938,homicide,29
Q76893,Margot Honecker,East German politician (1927-2016),Female,Chile,1927,2016,natural causes,89
Q76895,Lee Marvin,American film actor (1924-1987),Male,United States,1924,1987,natural causes,63
Q76943,Gert Fröbe,German actor (1913-1988),Male,Germany,1913,1988,natural causes,75
Q76952,W. G. Sebald,German writer and academic,Male,Germany,1944,2001,natural causes,57
Q76959,Ralf Dahrendorf,"German-British sociologist, politician (1929-2009)",Male,United Kingdom,1929,2009,natural causes,80
Q76963,Andrew Sachs,British actor,Male,United Kingdom,1930,2016,natural causes,86
Q76972,Sophie Scholl,"German resistance fighter during the  regime, member of the White Rose",Female,Germany,1921,1943,capital punishment,22
Q76975,Rudolf Höss,German war-criminal commandant of Auschwitz,Male,Germany,1900,1947,capital punishment,47
